_id,name,description,image,__v,type
64292927021f17e13fbc2050,Lieutenant Mitaka,"A young officer in the First Order Navy, Dopheld Mitaka graduated at the top of his Academy class and received a coveted post aboard the Finalizer. It was a plum assignment Mitaka would sometimes regret, as his duties included telling Kylo Ren of the First Order’s failure to capture the fugitive Resistance droid BB-8.",https://lumiere-a.akamaihd.net/v1/images/lieutenant-mitaka_e941988f.jpeg,0,characters
64292927021f17e13fbc2051,Lieutenant Mytus Adema,"Mytus Adema is an ambitious young officer assigned to the Scarif Citadel. He disdains his senior officer, General Ramda, as lazy and overconfident, and hopes to supplant him in the eyes of Director Krennic. Adema sees the Death Star as a welcome symbol of Imperial glory and might.",https://lumiere-a.akamaihd.net/v1/images/lieutenant-mytus-adema-main_6a310f6a.jpeg,0,characters
64292927021f17e13fbc2052,Lindon Javes,"An experienced pilot and instructor, Lindon Javes rose through the ranks of the Rebellion after the destruction of Alderaan by hunting Imperial capital ships. Though he's still a combat pilot at heart, Lindon found he had a knack for command, coordinating several successful missions behind Imperial lines. Now, as the galactic war enters a new phase, Lindon has been given command of his own squadron, and a classified assignment for the New Republic.",https://lumiere-a.akamaihd.net/v1/images/lindon-javes-new-republic-main-39a7h1q8_2b052a20.jpeg,0,characters
64292927021f17e13fbc2053,Lobot,"Never far from Baron Administrator Lando Calrissian's side was Lobot, Calrissian's aide and Cloud City's computer liaison officer. Lobot is a human male with a shiny, brain-enhancing device wrapped around the back of his skull that allowed him to contact directly with the city's central computer.",https://lumiere-a.akamaihd.net/v1/images/databank_lobot_01_169_8a50d7ae.jpeg,0,characters
64292927021f17e13fbc2047,Leida Mothma,"At 13, Leida Mothma is already nursing a rebellious streak. The daughter of Senator Mon Mothma and her husband Perrin Fertha, Leida spends much of her time on Coruscant, but resents her mother's focus on her political career. Instead, Leida prefers the simplicity of Chandrilan customs, a surprise to her mother who regards many of the traditions as outdated in modern times.",https://lumiere-a.akamaihd.net/v1/images/leida-mothma-main_4eaba190.jpeg,0,characters
64292927021f17e13fbc2054,Loden Greatstorm,"Loden is a Twi'lek Jedi Master, and is considered to be one of the best teachers in the Jedi Order. Strong and wise, with a good sense of humor, Loden looks at every moment as a learning experience, always trying to better himself and those around him, especially his Padawans.",https://lumiere-a.akamaihd.net/v1/images/loden-greatstorm-main_de6c5134.jpeg,0,characters
64292927021f17e13fbc2056,Lok Durd,"Lok Durd was an obese Neimoidian general in the army of the Confederacy of Independent Systems. A flamboyant and heartless weapons developer, some say if Lok Durd could make half the noise on the battlefield that he does in the war room, then the Separatists would have won the war. Durd longed to impress Count Dooku with his battlefield inventions. The Neimoidian general unleashed the Defoliator on the planet Maridun during the Clone Wars.",https://lumiere-a.akamaihd.net/v1/images/databank_lokdrud_01_169_7a169264.jpeg,0,characters
64292927021f17e13fbc2057,Lola (L0-LA59),"A friendly droid that’s a perfect companion, L0-LA59, or Lola, is Princess Leia Organa's constant companion while exploring the grounds of the Royal Palace on Alderaan. Small enough to fit into the 10-year-old Leia's tiny hands or be stowed in a pocket or pouch, Lola can hover for short distances on her own or hop around on retractable legs. Contained in her diminutive shell are helpful tools and devices. However, even the most faithful droid can be reprogrammed to serve a new master.",https://lumiere-a.akamaihd.net/v1/images/lola-main_8a5a15f9.jpeg,0,characters
64292927021f17e13fbc2058,Lolo Purs,"As a Rodian representative in the Galactic Senate, Lolo Purs assisted her mentor, Senator Onaconda Farr. But Lolo felt betrayed by Farr's brief dealings with the Separatists, and hatched a scheme to do away with Uncle Ono.",https://lumiere-a.akamaihd.net/v1/images/lolo-purs-main-image_8277d4a2.jpeg,0,characters
64292927021f17e13fbc2059,Lom Pyke,"During the Clone Wars, Lom Pyke was the leader of a syndicate of spice dealers known as the Pykes. Operating out of Oba Diah, they controlled the lucrative trade that delivered spice to the ruling crime families of the lower levels of Coruscant. His spice-stained grin and hands suggested that he was more than just a dealer of the contraband substance. Sensing profit and opportunity to expand his operations, Lom allied his forces with Darth Maul's growing Shadow Collective.",https://lumiere-a.akamaihd.net/v1/images/lom_c6282f93.jpeg,0,characters
64292927021f17e13fbc205a,Lor San Tekka,"A legendary traveler and explorer, Lor San Tekka was a longtime ally of the New Republic and the Resistance. After the Battle of Endor, San Tekka helped Luke Skywalker recover secret Jedi lore that the Empire had tried to erase. He then retired to live simply on Jakku, where he followed the dictates of the once-forbidden Church of the Force. Leia Organa sent Poe Dameron in search of San Tekka, who gave him a portion of a map revealing Luke’s planet of exile. San Tekka was then killed by Kylo Ren, who sought the same information.",https://lumiere-a.akamaihd.net/v1/images/lor-san-tekka_3ebccd38.jpeg,0,characters
64292927021f17e13fbc205b,Lortha Peel,"In the Workers District of Mos Espa,  Lortha Peel makes a living as a water monger. But among the impoverished, his prices have inspired some of the most desperate citizens to resort to theft.",https://lumiere-a.akamaihd.net/v1/images/the-book-of-boba-fett-story-gallery-01_3f5dc441.jpeg,0,characters
64292927021f17e13fbc205c,Lott Dod,"To hear Lott Dod tell it, the actions of Nute Gunray did not reflect the true intents of the Trade Federation, which remained loyal to the Galactic Republic. Sure, the Separatist Alliance did use Trade Federation starships and battle droids as part of their fighting forces in the Clone Wars, but this was equipment legitimately purchased in the open market. The Trade Federation was committed to commerce across the entire galaxy, and had no interest in getting caught up in territorial wars, Dodd would say. In truth, the Senator received a healthy income to ensure both sides of the war stay well equipped.",https://lumiere-a.akamaihd.net/v1/images/databank_lottdod_01_169_7219a66c.jpeg,0,characters
64292927021f17e13fbc205d,Lovey,"A striking figure with a geometric red hairdo and a fitted lattice dress, “Lovey” is a familiar sight by the side of the Master Codebreaker at the gaming tables of the Canto Casino. “Lovey” has her own secrets -- including her true name, which she has yet to reveal to her companion.",https://lumiere-a.akamaihd.net/v1/images/last-jedi-databank-lovey-main-image_dbb1cbcd.jpeg,0,characters
64292927021f17e13fbc205e,LT-514,"LT-514 started life as Obon Yandro, a low-level clerk for a manufacturing corporation. A chance series of events saw him mistaken for an Imperial intelligence courier while carrying classified blueprints. Though the mistake was short-lived, Obon showed a knack for intelligence work, and joined the Imperial Information Office. Enhanced with Aj^6 cybernetic implants, and renamed LT-514, he became fascinated by the data patterns of war… always at a distance. After Endor, a shortage of intelligence officers finally let LT-514 be a part of the action he’d studied for so long.",https://lumiere-a.akamaihd.net/v1/images/lt-514-main_7454fead.jpeg,0,characters
64292927021f17e13fbc205f,Lt. Gauge,"The fervidly loyal and utterly ambitious commanding officer of the new First Order installation on Batuu. Lieutenant Gauge first thought his assignment to Batuu, which was so far from the eyes of his superiors, was a bad omen for his career....turns out there was no greater honor.",https://lumiere-a.akamaihd.net/v1/images/gauge-main_594aa1bb.jpeg,0,characters
64292927021f17e13fbc2060,Lt. Gorn,"Lieutenant Gorn wears the uniform of the Empire to conceal the heart of a rebel. A double agent working inside Imperial command at the outpost on Aldhani, Gorn has been stationed on the planet for seven years. In that time, he has come to understand and appreciate the native culture, something his colleagues often overlook.",https://lumiere-a.akamaihd.net/v1/images/lt-gorn-main_366d057e.jpeg,0,characters
64292927021f17e13fbc2061,Lt. Nolan,"A stickler for protocol and following the new Imperial rules, Lt. Nolan does not conceal his disdain for the clone troopers who still fall within his jurisdiction. If he has his way, his equipment will all be upgraded, including the clone soldiers who serve under his command, replaced with cutting-edge armor and conscripted soldiers.",https://lumiere-a.akamaihd.net/v1/images/the-bad-batch-story-gallery-the-outpost-15_29918bbe.jpeg,0,characters
64292927021f17e13fbc2055,Logray,"The shaman of the Ewok village, Logray's rituals ensured his tribe remained in harmony with Endor's forest spirits. When a golden god visited his planet, Logray ordered the sacrifice of offworlders in this deity's honor -- only to somehow incur the god's wrath. No one ever said faith was easy.",https://lumiere-a.akamaihd.net/v1/images/logray-main-image_05b9e023.jpeg,0,characters
64292927021f17e13fbc2062,Luke Skywalker,"Luke Skywalker was a Tatooine farmboy who rose from humble beginnings to become one of the greatest Jedi the galaxy has ever known. Along with his friends Princess Leia and Han Solo, Luke battled the evil Empire, discovered the truth of his parentage, and ended the tyranny of the Sith. A generation later, the location of the famed Jedi master was one of the galaxy’s greatest mysteries. Haunted by Ben Solo’s fall to evil and convinced the Jedi had to end, Luke sought exile on a distant world, ignoring the galaxy’s pleas for help. But his solitude would be interrupted – and Luke Skywalker had one final, momentous role to play in the struggle between good and evil.",https://lumiere-a.akamaihd.net/v1/images/luke-skywalker-main_fb34a1ff.jpeg,0,characters
64292927021f17e13fbc2046,Leia Organa,"Princess Leia Organa was one of the greatest leaders of the Rebel Alliance, fearless on the battlefield and dedicated to ending the Empire’s tyranny. Daughter of Padmé Amidala and Anakin Skywalker, sister of Luke Skywalker, and with a soft spot for scoundrels, Leia ranked among the galaxy’s great heroes. But life under the New Republic proved difficult for her. Sidelined by a new generation of political leaders, she struck out on her own to oppose the First Order as founder of the Resistance. These setbacks in her political career were accompanied by more personal losses, which she endured with her seemingly inexhaustible will.",https://lumiere-a.akamaihd.net/v1/images/leia-organa-feature-image_d0f5e9_056d9177.jpeg,0,characters
64292927021f17e13fbc2044,LE-12,"Meandering about the Colossus on two springy legs, this older model LE-series droid performs a variety of functions for various mechanics and salvagers on the platform, thanks to a trusty pair of clamps and a head unit that can spin around 360 degrees.",https://lumiere-a.akamaihd.net/v1/images/le-12-main_2e862e6f.jpeg,0,characters
64292927021f17e13fbc202a,King Manchucho,"The leader of the Aleena, King Manchucho was a fair and intelligent leader. He was gregarious and eager to please, always serving as a welcome host to any off-world guests. Manchucho wanted a peaceful coexistence with the beings that lived beneath the surface of his planet, even though their ways and culture remained alien to him.",https://lumiere-a.akamaihd.net/v1/images/acw_ia_77554_37f39ba8.jpeg,0,characters
64292927021f17e13fbc202b,King Ramsis Dendup,"As the galaxy began to split with the Separatist crisis that escalated into the Clone Wars, King Ramsis Dendup of Onderon looked on with disapproval and dread. The conflict would spill onto the borders of his home, and he would have to make a choice. But he saw no virtue in either the Republic or the Confederacy, recognizing the corruption that rotted within both governments. Dendup decided that the best course of action for his people would be to remain neutral in the conflict. For this, he was branded an indecisive coward and ousted from the throne by those who saw opportunity for change in power.",https://lumiere-a.akamaihd.net/v1/images/king_ramsis_dendu_e14063fe.jpeg,0,characters
64292927021f17e13fbc202c,King Sanjay Rash,"King Ramsis Dendup refused to commit Onderon to the Clone Wars, thinking that neutrality would spare the planet from the violent conflict. Sanjay Rash knew better. To ensure Onderon's prosperity and strength in the shifting galaxy would require a strong alliance -- and that meant striking an accord with the Separatists. Through methods cloaked in intrigue, Rash assumed the crown of Onderon, deposing Dendup and branding him a powerless old crone. Rash then allowed the Separatists to establish a firm foothold, cementing his rule of the planet.",https://lumiere-a.akamaihd.net/v1/images/king_sanjay_rash_bae847df.jpeg,0,characters
64292927021f17e13fbc202d,Kino Loy,"Kino Loy has adapted to life inside Imperial lock-up. As the floor manager inside the Narkina 5 facility, he maintains order among his fellow inmates, barking commands to ensure a quality performance that will benefit everyone on the cell block. Inside his cell on the off hours, Loy counts down the days until he will once again enjoy the life of a free man.",https://lumiere-a.akamaihd.net/v1/images/andor-108-quote-kino_8d7f1704.jpeg,0,characters
64292927021f17e13fbc202e,Kit Fisto,"Kit Fisto is a striking example of an alien Jedi, a Nautolan with large eyes, and a gathered tangle of flexible tentacle-tresses extending from his head. He is at home in the waters of aquatic planets, like his native Glee Anselm. As a Jedi Master, Fisto has an intense focus, particularly in combat. He is also much more laid back and capable of enjoying a hearty chuckle than some of his humorless colleagues.",https://lumiere-a.akamaihd.net/v1/images/databank_kitfisto_01_169_21517d01.jpeg,0,characters
64292927021f17e13fbc202f,Kitster,"Kitster was one of Anakin Skywalker's friends before the young podracing champ left Tatooine for the life of a Jedi. An optimistic human boy about the same age as Anakin, Kitster was part of Anakin's pit team in the fateful Boonta Eve Classic race that saw young Skywalker win his freedom.",https://lumiere-a.akamaihd.net/v1/images/kitster_1928585a.jpeg,0,characters
64292927021f17e13fbc2030,Kitwarr,"Kitwarr was a young Wookiee captured by Imperials and forced to work in the spice mines of Kessel. After a daring rescue by the crew of the Ghost, he and his father, Wulffwarro, were set free.",https://lumiere-a.akamaihd.net/v1/images/image_3e1a872c.jpeg,0,characters
64292927021f17e13fbc2031,Klaatu,"A Kadas’sa’Nikto from Kintan, Klaatu was a henchman of Jabba the Hutt, and spent his time at the Hutt’s palace repairing skiffs, eagerly awaiting executions and amassing ever-larger gambling debts. Klaatu confronted Luke Skywalker during the battle at the Great Pit of Carkoon, but fled after Luke disarmed him with a stroke of his lightsaber. He died when Jabba’s sail barge exploded.",https://lumiere-a.akamaihd.net/v1/images/klaatu-main-image_8074b83b.jpeg,0,characters
64292927021f17e13fbc2032,Klaud,"Klaud might have joined the Resistance as a result of mistaken identity, but he is welcomed as an ally by the freedom fighters.",https://lumiere-a.akamaihd.net/v1/images/klaud-main_80fe2839.jpeg,0,characters
64292927021f17e13fbc2033,Kleya Marki,"The concierge at Luthen Rael's Galactic Antiquities and Objects of Interest gallery, Kleya Marki is a master of disguise. At the shop, Kleya works out front assisting customers and restoring precious artifacts. But when called upon, she is the perfect emissary, messenger, and enforcer, for Luthen's spy operation, with a highly attenuated intuition and unflinching commitment to the rebel cause.",https://lumiere-a.akamaihd.net/v1/images/kleya-marki-main_faed83fe.jpeg,0,characters
64292927021f17e13fbc2034,Klik-Klak,"Klik-Klak was the lone Geonosian survivor following the Empire's eradication of his people. He hid in the Geonosis caves, fearful of outsiders, and used battle droids left over from the Clone Wars as a means of protection. But he wasn't just protecting himself; Klik-Klak was the keeper of a queen egg, which could be the key to rebuilding his kind.",https://lumiere-a.akamaihd.net/v1/images/klik-klak_1743e561.jpeg,0,characters
64292927021f17e13fbc2035,Korkie Kryze,"The nephew of Duchess Satine Kryze, Cadet Korkie attended the Royal Academy of Government on Mandalore, where he was being groomed for leadership. His keen insights and ambitious personality suggested that he would go far. Together with his friends Soniee, Amis, and Lagos, Korkie helped expose corruption in the highest levels of government, and later helped rescue his aunt from wrongful imprisonment during the rise of the Shadow Collective.",https://lumiere-a.akamaihd.net/v1/images/databank_korkiekryze_01_169_e397dcde.jpeg,0,characters
64292927021f17e13fbc2045,Lechee,"Like any slimy businessman, Lechee knows how to turn on the charm while trying to usher new customers into his shop in the Vargo marketplace. But once out of sight and earshot, his demeanor turns to something more sinister in the hopes of making a quick credit.",https://lumiere-a.akamaihd.net/v1/images/leechee-main_84a34936.jpeg,0,characters
64292927021f17e13fbc2036,Korr Sella,"The capable, no-nonsense Korr Sella assisted Leia Organa during her career in the New Republic’s Galactic Senate and remained in her service when Leia left politics to establish the Resistance. Sella served as Leia’s link to the Senate, bringing intelligence to allies and supporters who agreed with her warnings about the First Order. Sella was on Hosnian Prime as Leia’s envoy when the Starkiller superweapon destroyed the system, ending her life.",https://lumiere-a.akamaihd.net/v1/images/korr-sella_fba116a4.jpeg,0,characters
64292927021f17e13fbc2038,Krismo Sodi,"Krismo was the most skilled and deadly member of the Kage Warriors, serving as their leader at the time of the Clone Wars. From atop a galloping milodon, he led his warriors through the subterranean caverns of Quarzite against the Belugan forces of Lord Otua Blank.",https://lumiere-a.akamaihd.net/v1/images/databank_krismosodi_01_169_17f11e75.jpeg,0,characters
64292927021f17e13fbc2039,Krrsantan,"A former gladiator turned deadly bounty hunter, Krrsantan is a towering black-furred Wookiee. During the Empire's rule, he made a name for himself in the criminal underworld with his intimidating presence and unstoppable raw strength.",https://lumiere-a.akamaihd.net/v1/images/krrsantan-main_8b84c126.jpeg,0,characters
64292927021f17e13fbc203a,Kuiil,"A vapor farmer on Arvala-7, Kuiil came to seek peace in an out of the way world, which is now being trespassed upon by criminals and mercenaries. He has worked a lifetime to be free of servitude, and offers valuable skills for those willing to meet his price.",https://lumiere-a.akamaihd.net/v1/images/kuiil-main-2_45d75406.jpeg,0,characters
64292927021f17e13fbc203b,Kuruk,"A gifted sniper, Kuruk is the most solitary of the Knights of Ren, preferring to cover the group’s assaults from a carefully chosen vantage point above the battlefield. He also serves as pilot of the Night Buzzard.",https://lumiere-a.akamaihd.net/v1/images/kuruk-main_5aa550d3.jpeg,0,characters
64292927021f17e13fbc203c,L3-37,"A self-made droid built from astromech and protocol parts, L3-37 is an enlightened navigator who cares deeply about droid rights. Her ability to connect directly with the Millennium Falcon’s navicomputer lets the freighter plot faster routes than those traveled by more cautious ships. L3-37’s habit of speaking her mind and her relentless advocacy for mechanicals can alienate organic beings.",https://lumiere-a.akamaihd.net/v1/images/hs-ff-002814_b09d97b4.jpeg,0,characters
64292927021f17e13fbc203d,Lady Proxima,"The fearsome Grindalid matriarch of the White Worms, Lady Proxima rules Corellia’s black market from a tangle of sewer tunnels beneath Corellia’s Coronet City. A briny pool serves as a throne room where Proxima feeds her hatchlings and commands the urchins known as scrumrats, sending them out to pick pockets and barter stolen goods.",https://lumiere-a.akamaihd.net/v1/images/lady-proxima-main-b_b789bf62.jpeg,0,characters
64292927021f17e13fbc203e,Lagos,"During the Clone Wars, Lagos attended the prestigious Mandalorian Royal Academy of Government, an institution that grooms the best and brightest of Mandalorian youth to help steer the future of the planet. This future, however, was dominated by the influence of criminal interlopers. First, the unscrupulous Prime Minister Almec embroiled the planet in the black market. Lagos was one of the cadets led by Korkie Kryze who helped expose this plot. A cautious student, she sometimes found the adventure-seeking nature of her classmates overwhelming. She would find courage when circumstances demanded it, however, even piloting the escape speeder during a brash jail break that freed the wrongly imprisoned Duchess Satine Kryze.",https://lumiere-a.akamaihd.net/v1/images/databank_lagos_01_169_b89769a8.jpeg,0,characters
64292927021f17e13fbc203f,Lama Su,"An ancient creature accidentally unearthed on Malastare during an intense battle of the Clone Wars, the zillo beast was a monster of legend. The enormous animal proved to be nearly invulnerable to Republic weaponry, prompting intense interest from then-Chancellor Palpatine. At his order, the creature was incapacitated and transported to a secure research facility on Coruscant, before it broke free and terrorized the capital. In the era of the Empire, Emperor Palpatine's scientists continue to work on harnessing the species' natural gifts, with disastrous consequences. On one occasion, an Imperial craft carrying a modified version of the creature crash-landed on the world of Silla, leaving the modified zillo to blindly hunt for power sources, gulping at energy conduits to propel its rapid growth, and feasting on one of the planet's solar farms.",https://lumiere-a.akamaihd.net/v1/images/lama-su-main_63f653f9.jpeg,0,characters
64292927021f17e13fbc2040,Lando Calrissian,"Lando Calrissian may have come late to the fight against the Empire, but his role in destroying the second Death Star cemented his reputation as a hero. In his youth, Lando was a sportsman seeking a fortune at the sabacc tables. After he lost his beloved ship to Han Solo, Lando spent years living the high life and pursuing get-rich-quick schemes, with uneven results. He went semi-respectable as the baron administrator of Cloud City, only to be drawn into the fight against the Empire. After a personal tragedy, Lando sought solace in isolation on Pasaana, unaware that the galaxy would need him again.",https://lumiere-a.akamaihd.net/v1/images/lando-main_a207290e.jpeg,0,characters
64292927021f17e13fbc2041,Lanse Crowder,"A slick pirate who deals in rare antiquities and other exotic finds, Lanse Crowder is not above peddling knockoffs and poisoning his patrons if it means he can sell a single item more than once and reap the profits. In negotiations with the discerning Phee Genoa, Lanse discovers his henchmen are no match for her new crew — Omega, Wrecker, and Hunter.",https://lumiere-a.akamaihd.net/v1/images/lanse-crowder-main_c09a0558.jpeg,0,characters
64292927021f17e13fbc2042,"Lark and Jonk a.k.a. ""The Twins""","House rules dictate that Lark and Jonk must enter sabacc games as a single player, as their two heads would give them an unfair advantage. Although not truly twins, their nickname pays homage to their conjoined nature.",https://lumiere-a.akamaihd.net/v1/images/solo-db-lark-and-jonk-main-image_b1f7f283.jpeg,0,characters
64292927021f17e13fbc2043,Latts Razzi,"Beautiful and deadly, Latts Razzi was a Theelin bounty hunter who operated during the Clone Wars. Used to high style and first class comforts, Razzi charged exorbitant rates but had the skills to back them. Aside from her pinpoint accuracy with a blaster pistol, she was an expert unarmed fighter in several forms of exotic combat. Draped around her shoulders were triple rows of a scaled boa, which when snapped like a whip or lariat, proved to be much more than a fashion accessory.",https://lumiere-a.akamaihd.net/v1/images/databank_lattsrazzi_01_169_acdc19b1.jpeg,0,characters
64292927021f17e13fbc2037,Kragan Gorr,"The notorious pirate Kragan Gorr has a reputation for leading ruthless attacks under the cover of environmental threats. In addition to his pirate gang and associates feeding him important tactical intelligence, Kragan is secretly in league with the First Order.",https://lumiere-a.akamaihd.net/v1/images/resistance-db-kragan-gorr-main-image_aa96ff4c.jpeg,0,characters
64292927021f17e13fbc2063,Lula Talisola,"Lula Talisola can hardly wait to become a full-fledged Jedi Knight; it is her highest ambition to become the greatest Jedi that ever was. A student of Master Yoda, her incredible skills with a lightsaber puts her at the top of her class. Lula’s loyalty, compassion, and dexterity makes her a valuable member of the Star Hopper’s Padawan crew, and a cherished companion to her mischievous best friends Farzala and Qort.",https://lumiere-a.akamaihd.net/v1/images/lula-talisola-main_b29edca1.jpeg,0,characters
64292927021f17e13fbc2064,Luminara Unduli,"A green-skinned Mirialan, Luminara Unduli served the Jedi Order during the final years of the Galactic Republic, and trained the capable Padawan Barriss Offee. A no-nonsense Jedi Master, Luminara fought in Clone Wars battles such as Geonosis and Kashyyyk, and was thought to have perished during Order 66. In reality, she’d been taken into Imperial custody and executed, with holographic transmissions of her captivity used as bait to capture fugitive Jedi.",https://lumiere-a.akamaihd.net/v1/images/luminara_c05b2971.jpeg,0,characters
64292927021f17e13fbc2065,Luthen Rael,"A mysterious man with an eye for valuable finds, Luthen Rael will go to great lengths and traverse the galaxy to locate the pieces he needs to achieve his goals. A chameleon in dress and identity, Luthen capably hides behind countless faces and identities as the need arises. At his disposal he keeps all manner of exotic tools, including his cleverly modified Fondor haulcraft starship.",https://lumiere-a.akamaihd.net/v1/images/luthen-rael-main-b_2eeef63b.jpeg,0,characters
64292927021f17e13fbc2085,ME-8D9,"An ancient protocol droid of unknown manufacture, ME-8D9 has been a fixture at Maz’s castle on Takodana for many years. Pirates and smugglers often ask Emmie to serve as a translator for their shady negotiations. The droid has been reprogrammed numerous times, and her original purpose is unclear. She’s known to have served as an assassin, and some whisper that she began her long mechanical life with the Jedi Order.",https://lumiere-a.akamaihd.net/v1/images/me-8d9_d474afdc.jpeg,0,characters
64292927021f17e13fbc2086,Mee Deechi,"Mee Deechi served as the war-loving Senator from Umbara during the Clone Wars. His white hair, gaunt face, pale complexion, and black-rimmed eyes cut a striking and intimidating figure. He worked closely with the Senator from Kamino, Halle Burtoni, to increase Republic funding of clone troopers.",https://lumiere-a.akamaihd.net/v1/images/mee-deechi_e9e6a7a4.jpeg,0,characters
64292927021f17e13fbc2087,Meena Tills,"The watery world of Mon Cala was the site of a civil war during the Clone Wars, as the Mon Calamari people sided with the Republic, while the Quarren were backed by the Separatist Alliance. Senator Meena Tills was caught in the midst of this conflict, advising where she could while under the protection of the Jedi and clone troopers.     Later, Senator Tills was part of the Delegation of 2,000 -- Senatorial representatives concerned with the manner in which Chancellor Palpatine had waged the Clone Wars. The Petition of 2,000 identified Senators formally complaining on Palpatine's conduct, and requested that he return his emergency powers to the Senate following the resolution of the conflict.",https://lumiere-a.akamaihd.net/v1/images/databank_meenatills_01_169_34912fb1.jpeg,0,characters
64292927021f17e13fbc2088,MEL-221,"MEL-221 was more than a simple power droid. The brave counterpart of treasure hunter Phee Genoa, MEL accompanied the pirate on countless expeditions before a particularly dangerous expedition to Skara Nal ended their partnership.",https://lumiere-a.akamaihd.net/v1/images/mel-221-main_bd75b6a0.jpeg,0,characters
64292927021f17e13fbc2089,Melch,"Melch was one of several enslaved Ugnaughts forced to work at Reklam Station, an Imperial salvage yard. When the Ghost crew arrived, looking to steal 14 Y-wings, Melch made a deal with Hondo: he would disengage the furnace conveyer in exchange for liberation.",https://lumiere-a.akamaihd.net/v1/images/melch_63b0d6c8.jpeg,0,characters
64292927021f17e13fbc208a,Mich Matt,"Mich Matt is an Ishi Tib and gifted power technician. Once based on Coruscant, he was abducted by the Empire for a secret project, only to be rescued by the Ghost crew. He now proudly serves the Rebellion.",https://lumiere-a.akamaihd.net/v1/images/mitch-matt_4da2c9b9.jpeg,0,characters
64292927021f17e13fbc208b,Migs Mayfeld,"A hot-headed ex-Imperial sharpshooter, Migs Mayfeld was once the smart-mouthed leader of a gang of criminals. Even though he's run afoul of the law, Mayfeld's skills can still prove useful to the Mandalorian's objectives.",https://lumiere-a.akamaihd.net/v1/images/migs-mayfeld-main_16da5097.jpeg,0,characters
64292927021f17e13fbc208c,Mika Grey,"Fearless and inventive, Mika Grey is a rugged, old treasure hunter of sorts whose aim is less about riches and more about keeping destructive and powerful artifacts out of the hands of the First Order's Supreme Leader Kylo Ren. After one particular two-and-a-half-year search, the planet-hopping archaeologist discovers an ancient Sith relic that holds untold, life-ending power at its core, but she destroys it to shake the First Order operatives on her tail. This may be why she prefers to work alone.",https://lumiere-a.akamaihd.net/v1/images/zro-ff-003412_d04ee858.jpeg,0,characters
64292927021f17e13fbc208d,Mina Bonteri,"A Senator of the Confederacy of Independent Systems, Mina Bonteri had been a friend to Padmé Amidala, serving as her mentor on Naboo. Padmé missed her friend dearly, but contact between the Separatist and Republic governments was illegal during the Clone Wars. Nonetheless, Padmé secretly voyaged to Raxus, where she developed a peace accord with Mina. Bonteri proposed the peace overture to the Separatist government, finding support. The corporate barons secretly profiting the war did not agree, however. Mina died under mysterious circumstances, and her peace effort died as well.",https://lumiere-a.akamaihd.net/v1/images/databank_minabonteri_01_169_14df3969.jpeg,0,characters
64292927021f17e13fbc208e,Minister Maketh Tua,"Minister Maketh Tua was a proud member of the Empire. With the rise of the Lothal rebels, Minister Tua gained the ire of Grand Moff Tarkin. Darth Vader and Agent Kallus informed her that she would meet with the Imperial leader, and Tua knew her life was in danger. She secretly contacted the Ghost team, looking for safe passage off Lothal in return for the Empire’s secrets. While they were wary, the rebels agreed and set a rendezvous point. It was not to be, however; Darth Vader knew that Tua would try and escape, and used it to his advantage. After she boarded her shuttle and the rebels neared to escort the Minister, the ship exploded. It was all a setup meant to draw out and frame the rebels. Tua was killed, a tool used for Vader’s evil machinations.",https://lumiere-a.akamaihd.net/v1/images/image_c1bfbb83.jpeg,0,characters
64292927021f17e13fbc208f,Mira Bridger,"Mira Bridger lived on Lothal, a peaceful world, with her husband Ephraim and son Ezra…until the age of the Empire. Along with her husband, she would not bow to their tyranny. The Empire arrested the Bridgers, leaving Mira’s son an orphan and separating the family for years. Sadly, they would never reunite; she and Ephraim died leading a jailbreak, giving up their own lives to free their fellow prisoners.",https://lumiere-a.akamaihd.net/v1/images/mira-bridger_2b5ea7de.jpeg,0,characters
64292927021f17e13fbc2090,Mister Borkus,"A heavyset, barrel-chested Sullustan, Mister Borkus is the proprietor of a no-frills diner in Pons Ora, a small settlement on the mostly unknown world of Abafar. The opportunistic Borkus stumbled upon a clone commando suffering from amnesia. The soldier had escaped a devastating battle, and was stripped of his memory and his identity. Borkus callously took the clone -- Gregor -- under his care, never revealing his origin to the grateful survivor. Borkus ""generously"" offered to give Gregor room and board, at an expense, and also employed him as a dishwasher. But Gregor's meager wage wasn't enough to pay for his necessities, and thus the lowly dishwasher was little more than Borkus's slave.",https://lumiere-a.akamaihd.net/v1/images/databank_misterborkus_01_169_546f6523.jpeg,0,characters
64292927021f17e13fbc2084,MB-13,"After suffering damage in a scuffle on the Colossus, First Order droid MB-13 emerges from hiding to seek revenge on CB-23 and her friends, attacking and deactivating the small ball droid and tying up Neeku Vozo. The damage from the earlier skirmish makes it difficult for the First Order droid to get a clear view of Kaz and Torra for an effective attack, but the scrappy droid is able to bypass tower controls to try to get an encoded message to the First Order.",https://lumiere-a.akamaihd.net/v1/images/zro-ff-002829_88ed4a56.jpeg,0,characters
64292927021f17e13fbc2091,Moff Gideon,"Imperial Moff Gideon is fiercely determined to capture the Child, known as Grogu. Clever and formidable, Gideon values power and knowledge. He wields the ancient Darksaber, an artifact of great import to Mandalorians.",https://lumiere-a.akamaihd.net/v1/images/moff-gideon-main_fa8551f4.jpeg,0,characters
